iter	Passed	Remaining
664	2316	171819
665	2319	171809
666	2322	171768
667	2326	171805
668	2330	171859
669	2335	171943
670	2338	171904
671	2341	171853
672	2344	171809
673	2347	171768
674	2350	171728
675	2353	171687
676	2355	171637
677	2360	171695
678	2364	171767
679	2368	171801
680	2371	171757
681	2374	171719
682	2377	171680
683	2380	171643
684	2383	171602
685	2386	171560
686	2390	171562
687	2394	171611
688	2399	171716
689	2402	171672
690	2405	171626
691	2408	171590
692	2411	171566
693	2414	171526
694	2417	171488
695	2420	171451
696	2424	171518
697	2428	171553
698	2432	171588
699	2435	171548
700	2438	171502
701	2441	171458
702	2444	171423
703	2447	171380
704	2450	171332
705	2454	171350
706	2458	171398
707	2462	171473
708	2465	171427
709	2468	171381
710	2471	171336
711	2474	171301
712	2477	171260
713	2480	171218
714	2483	171182
715	2487	171249
716	2492	171297
717	2495	171306
718	2498	171266
719	2502	171270
720	2507	171385
721	2510	171367
722	2513	171327
723	2517	171374
724	2522	171419
725	2526	171490
726	2529	171451
727	2532	171413
728	2535	171374
729	2538	171341
730	2541	171305
731	2544	171269
732	2547	171245
733	2552	171301
734	2556	171344
735	2560	171406
736	2563	171366
737	2566	171323
738	2569	171282
739	2572	171243
740	2575	171205
741	2578	171163
742	2582	171234
743	2586	171259
744	2591	171318
745	2594	171280
746	2597	171238
747	2600	171209
748	2603	171188
749	2606	171149
750	2609	171108
751	2612	171100
752	2616	171150
753	2621	171224
754	2624	171203
755	2627	171164
756	2630	171128
757	2633	171092
758	2636	171052
759	2639	171009
760	2642	170977
761	2646	171040
762	2650	171059
763	2655	171113
764	2658	171074
765	2661	171041
766	2664	171015
767	2668	171079
768	2672	171075
769	2675	171043
770	2679	171102
771	2683	171148
772	2687	171166
773	2690	171128
774	2693	171092
775	2696	171056
776	2699	171018
777	2702	170981
778	2705	170942
779	2709	170996
780	2713	171035
781	2718	171097
782	2721	171061
783	2724	171028
784	2727	170991
785	2730	170956
786	2733	170928
787	2736	170888
788	2739	170865
789	2743	170925
790	2748	170975
791	2752	171011
792	2755	170979
793	2758	170939
794	2761	170902
795	2764	170906
796	2767	170868
797	2770	170832
798	2775	170887
799	2779	170930
800	2783	170949
801	2786	170912
802	2789	170875
803	2791	170839
804	2794	170806
805	2797	170770
806	2800	170740
807	2805	170777
808	2809	170819
809	2813	170881
810	2816	170847
811	2819	170812
812	2822	170772
813	2825	170734
814	2828	170697
815	2831	170661
816	2834	170635
817	2839	170699
818	2843	170755
819	2847	170765
820	2850	170731
821	2853	170693
822	2856	170657
823	2858	170623
824	2861	170587
825	2864	170552
826	2868	170566
827	2873	170622
828	2877	170688
829	2880	170657
830	2883	170615
831	2886	170580
832	2890	170580
833	2893	170549
834	2896	170517
835	2899	170487
836	2903	170540
837	2907	170587
838	2911	170612
839	2914	170584
840	2925	170993
841	2928	170957
842	2931	170936
843	2936	170998
844	2940	171061
845	2943	171045
846	2946	171014
847	2949	170978
848	2952	170945
849	2955	170908
850	2958	170873
851	2961	170843
852	2966	170894
853	2969	170908
854	2974	170963
855	2977	170931
856	2980	170919
857	2986	171024
858	2989	171011
859	2992	170979
860	2996	170995
861	3000	171064
862	3005	171122
863	3008	171095
864	3011	171061
865	3014	171022
866	3017	171010
867	3020	170981
868	3023	170946
869	3026	170914
870	3031	170964
871	3035	170998
872	3038	171015
873	3041	170979
874	3044	170943
875	3047	170910
876	3050	170883
877	3053	170851
878	3056	170818
879	3060	170848
880	3065	170885
881	3069	170924
882	3072	170891
883	3075	170857
884	3078	170826
885	3081	170793
886	3084	170764
887	3087	170731
888	3089	170695
889	3094	170738
890	3098	170779
891	3102	170803
892	3105	170771
893	3108	170732
894	3111	170700
895	3114	170673
896	3117	170638
897	3120	170612
898	3124	170627
899	3128	170673
900	3133	170778
901	3136	170740
902	3139	170708
903	3142	170674
904	3145	170645
905	3148	170624
906	3151	170589
907	3155	170583
908	3159	170631
909	3165	170741
910	3168	170711
911	3171	170678
912	3173	170648
913	3176	170613
914	3180	170590
915	3183	170566
916	3186	170544
917	3190	170598
918	3194	170622
919	3198	170633
920	3201	170605
921	3204	170572
922	3207	170535
923	3210	170501
924	3213	170470
925	3216	170437
926	3220	170461
927	3224	170487
928	3229	170575
929	3232	170548
930	3235	170522
931	3238	170488
932	3241	170456
933	3244	170421
934	3246	170385
935	3249	170359
936	3254	170410
937	3258	170441
938	3262	170456
939	3265	170421
940	3268	170387
941	3271	170358
942	3276	170449
943	3279	170436
944	3283	170454
945	3288	170498
946	3292	170552
947	3295	170524
948	3298	170491
949	3301	170457
950	3304	170427
951	3307	170398
952	3310	170366
953	3313	170336
954	3317	170391
955	3322	170436
956	3325	170438
957	3329	170429
958	3332	170396
959	3335	170365
960	3337	170334
961	3340	170299
962	3343	170269
963	3347	170285
964	3352	170337
965	3357	170407
966	3360	170381
967	3363	170349
968	3366	170324
969	3369	170307
970	3372	170275
971	3375	170244
972	3378	170231
973	3382	170270
974	3387	170305
975	3390	170313
976	3393	170280
977	3396	170250
978	3399	170222
979	3402	170198
980	3405	170173
981	3408	170143
982	3413	170193
983	3417	170226
984	3421	170240
985	3424	170211
986	3427	170181
987	3430	170155
988	3433	170127
989	3435	170096
990	3438	170065
991	3442	170050
992	3446	170090
993	3450	170137
994	3454	170133
995	3457	170104
996	3461	170130
997	3466	170209
998	3469	170188
999	3472	170172
1000	3477	170220
1001	3481	170245
1002	3485	170259
1003	3488	170228
1004	3491	170199
1005	3494	170170
1006	3497	170142
1007	3500	170112
1008	3503	170086
1009	3506	170097
1010	3511	170129
1011	3515	170189
1012	3518	170166
1013	3521	170140
1014	3524	170110
1015	3527	170087
1016	3530	170056
1017	3533	170024
1018	3536	170002
1019	3540	170037
1020	3545	170066
1021	3548	170080
1022	3551	170054
1023	3554	170022
1024	3557	169998
1025	3561	169983
1026	3564	169956
1027	3567	169931
1028	3570	169929
1029	3574	169961
1030	3580	170039
1031	3583	170014
1032	3585	169984
1033	3588	169951
1034	3591	169923
1035	3594	169892
1036	3597	169866
1037	3600	169840
1038	3605	169885
1039	3609	169919
1040	3613	169940
1041	3616	169905
1042	3619	169874
1043	3621	169843
1044	3624	169817
1045	3627	169794
1046	3630	169767
1047	3634	169751
1048	3638	169809
1049	3644	169881
1050	3647	169855
1051	3649	169827
1052	3652	169803
1053	3656	169797
1054	3659	169764
1055	3662	169738
1056	3665	169713
1057	3669	169761
1058	3674	169827
1059	3678	169818
1060	3681	169789
1061	3684	169765
1062	3687	169739
1063	3690	169717
1064	3693	169688
1065	3696	169663
1066	3700	169702
1067	3704	169740
1068	3708	169770
1069	3711	169743
1070	3714	169717
1071	3717	169686
1072	3720	169659
1073	3723	169631
1074	3726	169603
1075	3730	169603
1076	3734	169642
1077	3739	169708
1078	3742	169685
1079	3745	169656
1080	3748	169625
1081	3751	169604
1082	3754	169575
1083	3757	169549
1084	3760	169521
1085	3764	169571
1086	3769	169601
1087	3773	169619
1088	3775	169587
1089	3778	169557
1090	3781	169532
1091	3784	169511
1092	3787	169483
1093	3791	169487
1094	3795	169495
1095	3799	169538
