ID,Fe,C,Cr,Mn,Si,Ni,Co,Mo,W,Nb,Al,P,Cu,Ti,Ta,Hf,Re,V,B,N,O,S,Homo,Normal,Temper1,Temper2,Temper3,AGS No.,AGS,TT Temp,YS,UTS,Elong,RA,CT Temp,CS,RT,EL,RA_2,MCR,0.1% CS,0.2% CS,0.5% CS,1.0% CS,2.0% CS,5.0% CS,TTC
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,621.1,175.8164,6646.8,6.7,61.6,0.000104464,28.6,230.6,2307.1,5480.2,6532.5,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,621.1,162.0269,11279,6.3,60.4,5.02642E-05,72.7,589.8,5510.4,9997.8,11181,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,621.1,151.6847,14899.7,7.3,64.5,4.32599E-05,46.6,382.2,5745.8,12240,14645.3,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,621.1,141.3426,21779.4,5,20.5,2.69882E-05,57.5,636.9,9277.2,17093,21527.3,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,621.1,137.8952,,,,,215,1673,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,621.1,103.4214,,,,,528,7460,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,621.1,103.4214,,,,,1238,9712,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,621.1,68.9476,,,,,6881,,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,621.1,48.2633,,,,,18235,,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,169,4467,19.5,55.6,,,151,1380,2630,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,168.9216,5517.9,9.8,58,0.000146317,23.3,171.5,1655.9,4002.7,5211.3,5509.4,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,154.4425,9583.5,8.2,52.5,8.54557E-05,38,354.8,3165.4,7321.5,9270.8,9580.2,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,154,9983,15.7,46.8,,,478,3600,5030,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,117,22594,19.2,59,,,3490,11700,15900,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,117,25747,14.3,48,,,3660,14200,18500,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,108,,,,,,3630,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,108,,,,,,3850,22000,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,102,,,,,,4930,28400,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,102,,,,,,7880,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,102,,,,,,6840,25700,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,102,,,,,,6990,26700,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,102,,,,,,4820,29200,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,102,,,,,,4520,22200,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,625,102,,,,,,3630,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,635,206.8428,342.8,10.1,67.5,0.003279484,3.8,14.7,94.4,212.8,313.8,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,635,189.6059,1142.5,12.7,67,0.000935333,8.3,43.6,322.9,742.9,1047.1,1138.4,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,635,175.8164,1909.5,9.1,73.8,0.000391309,13,86.8,705.6,1507.9,1855.6,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,635,155.1321,4517.7,9.5,71.2,0.000170905,30.2,246.2,1785.3,3449.5,4306.7,4516.3,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,635,141.3426,8406.5,7.6,61.1,0.000147446,68.9,474.4,3171.3,6148.8,7920.1,8403,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,635,129.6215,10967.7,7.3,64.5,6.84106E-05,31.7,257.6,3674.5,8053.3,10663.5,10967,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,635,127.5531,12906.2,8.7,57.9,6.1737E-05,35.7,378.3,4351.1,8948,12081.6,12894.6,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,635,110.3162,27913.2,7.5,44.6,3.15108E-05,81.1,901.9,9261.2,18905.7,25492.3,27894.8,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,635,110.3162,29659.1,14.3,42.1,2.8269E-05,334.8,2343.8,11799.7,19475.1,26767,29632.8,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,635,68.9476,,,,,586,8273,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,635,48.2633,,,,,1968,17806,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,648.9,155.1321,1127.2,9.5,73.5,0.000630262,12.8,72.4,486.6,903.2,1087.8,1126.3,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,648.9,141.3426,1985.5,9.8,74.1,0.00043896,13,86.8,705.6,1507.9,1855.6,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,648.9,137.8952,,,,,28,,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,648.9,137.8952,,,,,30,205,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,648.9,127.5531,3891.6,8,73.5,0.000159432,32.3,266.4,1900.7,3241.7,3816.3,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,648.9,117.2109,5377.3,8,69.9,0.000137959,210.2,757.7,2457.6,4012.6,5123.7,5376.4,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,648.9,113.7635,7388.3,8.3,67.8,0.000135102,42.3,361.8,2424.9,4697.7,6513.2,7374.3,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,648.9,103.4214,,,,,278,1294,4883,8394,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,648.9,68.9476,,,,,3241,10313,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,648.9,48.2633,,,,,894,3960,,,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,650,141.3426,2387.8,11,66.8,0.000350714,15.1,116.4,883.4,1688.3,2213.3,2381.7,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,650,141,1367,21.6,68.6,,,,424,745,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,650,128,2584,24.1,70.2,,,143,869,1470,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,650,127.5531,4968.3,9.4,55.3,0.000169723,49.4,346.8,1987,3640,4651.1,4963.3,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,650,114,6198,13,43,,,437,1490,2640,,,
53,86.9059,0.14,9.28,0.31,0.08,0.15,1.33,1.51,0.005,0.05,0.007,0.006,,,,,,0.19,0.0091,0.026,,0.001,0,1100,570,700,,,,,,,,,650,114,4651,33.6,67.5,,,373,1290,2200,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,23.9,733,870,20,61,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,23.9,716,850,21,64,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,23.9,721,844,21,64,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,23.9,740,885,19,59,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,23.9,738,869,18,51,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,23.9,735,874,16,48,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,23.9,742,868,16,45,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,23.9,748,893,16,48,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,23.9,762,898,14,36,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,690,,,23.9,706,832,21,66,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,690,,,23.9,687,812,22,66,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,690,,,23.9,698,807,22,66,,,,,,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,,,,,,650,150,1379,28.8,77.7,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,,,,,,650,150,1828,26.3,84.5,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,,,,,,650,140,1704,26.9,71.6,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,,,,,,650,140,1559,28.4,80.3,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,,,,,,650,130,2510,25.8,72.4,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,,,,,,650,130,2025,31.6,84.7,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,,,,,,650,120,6465,25.6,71.5,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,,,,,,650,120,3483,36.5,86,,,,,,,,
54,86.8853,0.12,9.31,0.34,0.09,0.15,1.25,1.54,,0.052,0.005,0.009,0.02,,,,,0.2,0.0096,0.016,0.0021,0.001,0,1095,570,660,,,,,,,,,650,110,4772,21.4,87.9,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,23.9,803,928,19.5,57.8,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,23.9,804,934,20,59.8,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,23.9,815,941,21.4,62.5,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,23.9,816,941,20,61.1,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,400,658,739,17.1,59.4,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,400,654,735,16.2,58.7,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,400,664,738,17.6,62.7,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,400,666,745,17.1,61.9,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,500,588,664,18.6,65.7,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,500,598,666,21.4,64.9,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,500,600,665,19,67.9,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,500,605,668,19.5,68.5,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,550,536,609,22.4,72.8,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,550,537,609,22.4,70.3,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,550,546,614,25.2,77.1,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,550,545,609,24.3,76.5,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,600,460,535,27.1,82.7,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,600,457,536,27.6,82.4,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,600,451,531,28.6,84.6,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,600,455,537,27.6,83.6,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,650,367,451,32.4,87.2,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,650,372,453,34.3,87.1,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,650,366,449,31.4,89.1,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,650,363,431,31,88.7,,,,,,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,600,314,53,21,80,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,600,314,49,23,79,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,600,275,352.3,22,80,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,600,275,280.1,21,82,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,600,235,1372.3,21,80,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,600,235,1044.1,19,81,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,600,196,5004,18,78,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,600,196,3964.7,18,80,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,600,177,11087.6,21,78,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,600,177,11023.8,23,79,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,630,235,77,24,85,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,630,235,60.5,25,87,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,630,206,280.9,22,84,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,630,206,212.4,23,75,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,630,177,832,25,86,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,630,177,747.8,22,87,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,630,147,2517.6,18,79,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,630,147,1918.3,23,87,,,,,,,,
55,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,0,1050,570,660,630,,,,,,,,630,118,8553.3,22,84,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,0,1050,770,,,4.6,194.011720513331,23.9,582,773,22,63,,,,,,,,,,,,,
56,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,0,1050,770,,,4.6,194.011720513331,100,530,706,21,67,,,,,,,,,,,,,
