ID,Fe,C,Cr,Mn,Si,Ni,Co,Mo,W,Nb,Al,P,Cu,Ti,Ta,Hf,Re,V,B,N,O,S,Zr,Homo,Normal,Temper1,Temper2,Temper3,AGS No.,CT_Temp,CT_CS,CT_RT,CT_EL,CT_RA,CT_MCR,CT_0.1% CS,CT_0.15%CS,CT_0.2% CS,CT_0.25% CS,CT_0.5% CS,CT_1.0% CS,CT_2.0% CS,CT_5.0% CS,CT_TTC,Weighted_AN
9Cr-057,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,,0,1050,570,660,630,,630,177,747.8,22,87,,,,,,,,,,,26.39955
9Cr-057,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,,0,1050,570,660,630,,630,147,2517.6,18,79,,,,,,,,,,,26.39955
9Cr-057,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,,0,1050,570,660,630,,630,147,1918.3,23,87,,,,,,,,,,,26.39955
9Cr-057,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,,0,1050,570,660,630,,630,118,11859.7,,,,,,,,,,,,,26.39955
9Cr-057,86.393,0.15,9.94,0.55,0.05,0.67,,0.97,1,0.041,0.005,0.006,,,,,,0.18,,0.041,,0.004,,0,1050,570,660,630,,630,118,8553.3,22,84,,,,,,,,,,,26.39955
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,550,280,380.6,23,77,0.0074,,,,,10,64,189,335,225,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,550,260,1479.6,20,77,0.0021,,,,,38,240,686,1340,861,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,550,250,3023.9,20,77,0.0012,,,,,59,372,1200,2720,2180,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,550,230,17654.8,19,71,0.00012,,,,,329,1870,8520,17000,13200,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,600,210,200.5,26,82,0.018,,,,,5,28,82,167,117,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,600,190,847.4,23,80,0.0043,,,,,14,75,273,725,570,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,600,180,3475.7,20,72,0.0007,,,,,30,194,1090,3270,2570,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,600,160,8368.7,14,56,0.00022,,,,,53,359,3650,8110,6010,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,600,140,22951,14,35,5.4e-05,,,,,270,4410,15900,22300,15500,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,600,130,29188,11,28,3.3e-05,,,,,963,13100,24500,28900,18900,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,600,120,42092.6,14,23,1.8e-05,,,,,4810,24800,35800,41200,27100,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,600,110,49753.3,9,11,1.7e-05,,,,,5480,29000,43200,49700,33400,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,625,160,627.5,22,77,0.0055,,,,,7,39,157,533,434,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,625,130,4414.4,12,49,0.00038,,,,,52,489,2780,4330,3100,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,625,110,12997.3,16,27,0.0001,,,,,527,4960,9750,12500,8110,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,625,90,31017.2,10,20,4e-05,,,,,3240,14600,24600,30400,19000,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,625,70,57095.4,11,12,1.3e-05,,,,,20000,35400,47300,55400,29800,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,650,140,156.9,22,82,0.026,,,,,1,7,33,127,112,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,650,120,985.2,18,69,0.0027,,,,,9,58,348,916,711,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,650,110,2171.4,17,55,0.00095,,,,,23,200,1110,2020,1360,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,650,90,7284.6,12,30,0.00026,,,,,128,1510,4430,6880,4260,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,650,80,14461.6,11,20,0.00014,,,,,489,3660,9110,13800,8890,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,650,70,25632.1,7,9,6.1e-05,,,,,3350,10900,19900,,16100,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,650,60,40713.3,13,22,2.8e-05,,,,,12600,23400,33200,39300,23000,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,650,50,70519.1,12,20,1.3e-05,,,,,22700,41600,55700,67900,37900,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,675,90,1293.8,18,60,0.0018,,,,,18,135,650,1220,889,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,675,70,4913,9,15,0.00051,,,,,245,1150,2810,4700,2980,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,675,60,12624.4,9,10,0.0002,,,,,428,2460,5870,12000,7830,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,675,50,27072.4,9,11,7.3e-05,,,,,2630,9260,18400,26200,16100,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,675,40,50872.3,14,9,2.6e-05,,,,,10700,24800,38600,48900,27900,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,700,70,522.2,17,67,0.007,,,,,13,66,205,462,323,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,700,60,1786.9,20,48,0.0021,,,,,59,273,711,1500,954,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,700,50,4427.2,11,18,0.0007,,,,,70,538,1920,4200,3030,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,700,40,15386.5,12,16,0.00015,,,,,1660,4860,9810,14600,9260,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,700,35,22002.6,12,6,7.6e-05,,,,,4000,9630,16000,21500,12400,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,700,30,37023,14,16,5.4e-05,,,,,5590,13900,25000,34900,20100,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,750,50,92.4,31,93,0.052,,,,,2,9,27,69,54,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,750,40,391.5,31,82,0.011,,,,,14,49,136,303,223,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,750,30,1729.5,16,35,0.0021,,,,,84,279,749,1510,1140,26.702891
9Cr-058,84.6111,0.12,10.65,0.6,0.3,0.32,,0.34,1.89,0.05,0.007,0.013,0.85,,,,,0.19,0.0029,0.054,,0.002,,0,1050,770,,,4.6,750,20,7114.5,29,36,0.00037,,,,,714,2050,4020,6180,3730,26.702891
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,550,340,3.1,30,76,1.6,,,,,,,,2,1,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,550,320,12.2,31,78,0.42,,,,,,,3,8,6,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,550,300,28.7,33,78,0.18,,,,,,2,8,20,6,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,550,280,71.8,30,80,0.068,,,,,,6,20,50,37,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,550,260,215.1,26,81,0.021,,,,,3,16,60,159,116,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,550,230,2290,31,83,0.0021,,,,,8,71,390,1590,1380,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,600,220,26.8,29,85,0.22,,,,,,1,5,17,15,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,600,190,250.9,44,87,0.023,,,,,1,6,33,152,152,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,600,180,933.6,27,83,0.0041,,,,,3,22,130,704,603,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,600,160,5280,23,79,0.00041,,,,,12,114,1380,4830,3730,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,600,150,12298.7,21,75,0.00013,,,,,31,326,5440,11800,8460,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,600,140,21352.8,18,68,5.7e-05,,,,,76,1640,14900,21000,15000,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,600,130,26779.2,21,64,4.4e-05,,,,,174,5380,19400,25900,16800,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,600,120,39599.4,19,53,2.3e-05,,,,,1050,17400,31500,38400,24000,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,600,110,43848,24,60,1.6e-05,,,,,4130,24500,36000,42300,25400,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,625,160,389.6,30,86,0.011,,,,,,6,40,266,244,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,625,140,1991.5,24,82,0.0012,,,,,3,35,412,1770,1330,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,625,120,8449,23,72,0.0002,,,,,26,473,4490,7920,5150,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,625,110,11846.7,21,65,0.00013,,,,,161,2650,8310,11300,8020,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,625,100,15088.7,16,51,9.3e-05,,,,,539,5220,10600,14300,8680,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,625,100,14918,27,63,8.9e-05,,,,,206,4200,10400,14100,8820,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,625,90,21823,13,41,5.4e-05,,,,,1310,9000,16400,21100,12200,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,625,80,32708,17,43,2.7e-05,,,,,7320,17800,25300,31000,17500,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,625,70,42252.4,22,38,2.4e-05,,,,,6910,20700,31100,38800,21700,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,650,150,53.2,36,89,0.11,,,,,,1,7,32,31,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,650,140,122,34,87,0.045,,,,,,2,12,73,77,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,650,120,803.5,41,87,0.0037,,,,,2,22,174,673,520,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,650,110,1669.8,26,80,0.0014,,,,,9,86,661,1500,1050,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,650,90,6472.8,25,68,0.00029,,,,,147,1430,3790,5950,3440,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,650,80,11282.8,29,58,0.00018,,,,,627,3170,6600,10300,5410,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,650,70,16376.9,15,28,0.0001,,,,,1720,6150,11400,15700,8670,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,650,70,13181.4,26,51,0.00013,,,,,1130,4550,8530,12000,6540,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,650,60,27732.8,13,33,5e-05,,,,,5910,12800,20500,26400,13700,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,650,50,51410,23,28,2.8e-05,,,,,11000,22200,33800,45200,22200,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,675,70,4107.5,19,59,0.00072,,,,,102,666,1910,3630,2250,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,675,60,8864.8,16,40,0.00034,,,,,443,1860,4400,7880,4840,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,675,50,16966.8,20,31,0.00013,,,,,2050,5710,10300,15300,8450,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,675,40,38682.3,23,31,4.9e-05,,,,,6420,15100,25600,35300,19500,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,700,100,22,37,92,0.25,,,,,,,4,14,11,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,700,70,344.5,34,87,0.013,,,,,6,32,104,264,200,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,700,60,1404,38,75,0.0028,,,,,35,181,534,1140,816,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,700,50,4072,32,62,0.00075,,,,,246,863,2000,3510,2130,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,700,40,10226.7,11,30,0.00026,,,,,728,2480,5580,9520,5590,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,700,30,31185.5,11,27,7e-05,,,,,4790,11200,20500,29600,17400,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,750,60,24.3,34,94,0.2,,,,,,2,6,17,14,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,750,40,326.4,33,89,0.015,,,,,7,30,96,248,207,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,750,35,579,36,88,0.008,,,,,12,51,166,438,354,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,750,30,1043.2,45,84,0.0043,,,,,34,122,344,789,585,26.753881
9Cr-059,84.2271,0.12,10.73,0.63,0.24,0.36,,0.38,1.97,0.056,0.006,0.014,0.97,,,,,0.22,0.0039,0.072,,0.001,,0,1050,770,,,6.8,750,25,2332.6,42,75,0.0016,,,,,94,335,939,1850,1250,26.753881
9Cr-060,84.5656,0.13,10.65,0.6,0.31,0.36,,0.33,1.87,0.05,0.007,0.017,0.86,,,,,0.19,0.0024,0.057,,0.001,,0,1050,770,,,5.8,550,280,416.9,26,81,0.0075,,,,,7,52,178,359,238,26.688786000000004
9Cr-060,84.5656,0.13,10.65,0.6,0.31,0.36,,0.33,1.87,0.05,0.007,0.017,0.86,,,,,0.19,0.0024,0.057,,0.001,,0,1050,770,,,5.8,550,260,2213.2,24,80,0.0017,,,,,28,240,835,1930,1560,26.688786000000004
9Cr-060,84.5656,0.13,10.65,0.6,0.31,0.36,,0.33,1.87,0.05,0.007,0.017,0.86,,,,,0.19,0.0024,0.057,,0.001,,0,1050,770,,,5.8,550,250,4177.1,22,78,0.0008,,,,,63,461,1640,3770,2900,26.688786000000004
9Cr-060,84.5656,0.13,10.65,0.6,0.31,0.36,,0.33,1.87,0.05,0.007,0.017,0.86,,,,,0.19,0.0024,0.057,,0.001,,0,1050,770,,,5.8,550,230,19802.5,23,76,0.00012,,,,,36,574,4900,18300,14500,26.688786000000004
9Cr-060,84.5656,0.13,10.65,0.6,0.31,0.36,,0.33,1.87,0.05,0.007,0.017,0.86,,,,,0.19,0.0024,0.057,,0.001,,0,1050,770,,,5.8,550,210,18864.7,25,81,3.3e-05,,,,,485,3840,29600,51400,38900,26.688786000000004
9Cr-060,84.5656,0.13,10.65,0.6,0.31,0.36,,0.33,1.87,0.05,0.007,0.017,0.86,,,,,0.19,0.0024,0.057,,0.001,,0,1050,770,,,5.8,575,240,490.8,29,82,0.0077,,,,,3,35,158,400,297,26.688786000000004
9Cr-060,84.5656,0.13,10.65,0.6,0.31,0.36,,0.33,1.87,0.05,0.007,0.017,0.86,,,,,0.19,0.0024,0.057,,0.001,,0,1050,770,,,5.8,575,220,1556.3,36,82,0.0023,,,,,12,109,457,1300,1020,26.688786000000004
9Cr-060,84.5656,0.13,10.65,0.6,0.31,0.36,,0.33,1.87,0.05,0.007,0.017,0.86,,,,,0.19,0.0024,0.057,,0.001,,0,1050,770,,,5.8,575,200,8090.1,28,76,0.00028,,,,,26,282,2270,7370,5510,26.688786000000004
9Cr-060,84.5656,0.13,10.65,0.6,0.31,0.36,,0.33,1.87,0.05,0.007,0.017,0.86,,,,,0.19,0.0024,0.057,,0.001,,0,1050,770,,,5.8,575,190,15541.4,21,64,0.00013,,,,,145,1160,7830,14700,11100,26.688786000000004
9Cr-060,84.5656,0.13,10.65,0.6,0.31,0.36,,0.33,1.87,0.05,0.007,0.017,0.86,,,,,0.19,0.0024,0.057,,0.001,,0,1050,770,,,5.8,575,180,25137.6,18,58,6.6e-05,,,,,168,1770,14100,24200,17800,26.688786000000004
