iter	Passed	Remaining
590	1455	1007
591	1458	1004
592	1461	1002
593	1463	1000
594	1467	998
595	1470	996
596	1473	994
597	1476	992
598	1478	990
599	1481	987
600	1484	985
601	1487	983
602	1490	981
603	1493	979
604	1496	976
605	1499	974
606	1501	972
607	1504	969
608	1506	967
609	1509	965
610	1510	961
611	1512	958
612	1513	955
613	1514	952
614	1515	948
615	1516	945
616	1517	941
617	1518	938
618	1519	935
619	1520	932
620	1521	928
621	1523	926
622	1526	923
623	1529	921
624	1531	918
625	1532	915
626	1533	912
627	1534	908
628	1535	905
629	1537	902
630	1539	900
631	1542	898
632	1544	895
633	1545	892
634	1546	888
635	1547	885
636	1550	883
637	1553	881
638	1557	879
639	1560	877
640	1563	875
641	1566	873
642	1568	871
643	1571	868
644	1574	866
645	1577	864
646	1580	862
647	1582	859
648	1585	857
649	1588	855
650	1591	853
651	1594	850
652	1597	848
653	1599	846
654	1603	844
655	1605	842
656	1608	839
657	1611	837
658	1613	835
659	1616	832
660	1619	830
661	1621	828
662	1624	825
663	1627	823
664	1630	821
665	1633	819
666	1635	816
667	1638	814
668	1641	812
669	1644	809
670	1646	807
671	1650	805
672	1652	803
673	1655	800
674	1658	798
675	1661	796
676	1664	794
677	1667	791
678	1669	789
679	1672	787
