iter	Passed	Remaining
1016	849	3325
1017	849	3324
1018	850	3322
1019	851	3321
1020	851	3320
1021	852	3319
1022	853	3317
1023	854	3317
1024	855	3316
1025	855	3314
1026	856	3313
1027	857	3312
1028	857	3310
1029	858	3309
1030	859	3308
1031	860	3307
1032	860	3306
1033	861	3304
1034	862	3303
1035	866	3315
1036	868	3320
1037	869	3320
1038	871	3322
1039	872	3323
1040	873	3322
1041	874	3321
1042	875	3320
1043	875	3319
1044	876	3317
1045	877	3316
1046	878	3315
1047	878	3313
1048	879	3312
1049	880	3311
1050	880	3310
1051	881	3308
1052	882	3307
1053	883	3306
1054	883	3305
1055	884	3304
1056	885	3302
1057	886	3301
1058	886	3300
1059	887	3299
1060	888	3297
1061	889	3296
1062	889	3295
1063	890	3293
1064	891	3292
1065	891	3291
1066	892	3290
1067	893	3290
1068	894	3290
1069	895	3290
1070	896	3290
1071	897	3289
1072	899	3290
1073	899	3288
1074	900	3289
1075	902	3291
1076	903	3290
1077	904	3289
1078	904	3287
1079	905	3286
1080	906	3285
1081	906	3284
1082	907	3282
1083	908	3281
1084	909	3280
1085	909	3279
1086	910	3277
1087	911	3276
1088	911	3275
1089	912	3273
1090	913	3272
1091	914	3271
1092	914	3270
1093	915	3269
1094	916	3267
1095	917	3266
1096	917	3265
1097	918	3264
1098	919	3262
1099	919	3261
1100	920	3260
1101	921	3259
1102	922	3258
1103	923	3258
1104	924	3259
1105	925	3258
1106	926	3258
1107	927	3258
1108	928	3257
1109	929	3256
1110	930	3256
1111	931	3257
1112	932	3257
1113	933	3256
1114	934	3255
1115	934	3253
1116	935	3252
1117	936	3251
1118	937	3249
1119	937	3248
1120	938	3247
1121	939	3246
1122	939	3244
1123	940	3243
1124	941	3242
1125	942	3241
1126	942	3240
1127	943	3239
1128	944	3238
1129	945	3236
1130	945	3235
1131	946	3234
1132	947	3233
1133	948	3232
1134	948	3230
1135	949	3229
1136	950	3228
1137	950	3227
1138	951	3226
1139	952	3225
1140	954	3226
1141	955	3226
1142	956	3226
1143	957	3225
1144	958	3226
1145	959	3225
1146	960	3226
1147	961	3226
1148	962	3225
1149	963	3224
1150	963	3223
1151	964	3222
1152	965	3221
1153	966	3219
1154	966	3218
1155	967	3217
1156	968	3216
1157	968	3214
1158	969	3213
1159	970	3212
1160	971	3211
1161	971	3210
1162	972	3208
1163	973	3207
1164	974	3206
1165	974	3205
1166	975	3204
1167	976	3202
1168	976	3201
1169	977	3200
1170	978	3199
1171	979	3198
1172	979	3196
1173	980	3195
1174	981	3194
1175	982	3194
1176	983	3194
1177	984	3194
1178	985	3194
1179	986	3193
1180	987	3194
1181	989	3194
1182	990	3196
1183	991	3195
1184	992	3195
1185	993	3193
1186	993	3192
1187	994	3191
1188	995	3190
1189	996	3189
1190	996	3188
1191	997	3187
1192	998	3185
1193	999	3184
1194	999	3183
1195	1000	3182
1196	1001	3181
1197	1002	3180
1198	1002	3179
1199	1003	3178
1200	1004	3176
1201	1005	3175
1202	1005	3174
1203	1006	3173
1204	1007	3172
1205	1007	3171
1206	1008	3169
1207	1009	3168
1208	1010	3167
1209	1011	3167
1210	1012	3167
1211	1013	3167
1212	1014	3167
1213	1015	3167
1214	1016	3167
1215	1017	3166
1216	1018	3167
1217	1020	3168
1218	1021	3166
1219	1021	3166
1220	1022	3164
1221	1023	3163
1222	1024	3162
1223	1024	3161
1224	1025	3160
1225	1026	3158
1226	1026	3157
1227	1027	3156
1228	1028	3156
1229	1029	3155
1230	1030	3154
1231	1030	3152
1232	1031	3151
1233	1032	3150
1234	1033	3149
1235	1033	3148
1236	1034	3146
1237	1035	3145
1238	1035	3144
1239	1036	3143
1240	1037	3141
1241	1038	3140
1242	1038	3139
1243	1039	3138
1244	1040	3138
1245	1041	3138
1246	1042	3138
1247	1044	3139
1248	1045	3138
1249	1046	3138
1250	1047	3138
1251	1048	3138
1252	1049	3139
1253	1050	3138
1254	1051	3137
1255	1052	3136
1256	1052	3135
1257	1053	3134
1258	1054	3132
1259	1055	3131
1260	1055	3130
1261	1056	3129
1262	1057	3128
1263	1058	3127
1264	1058	3126
1265	1059	3124
1266	1060	3123
1267	1060	3122
1268	1061	3121
1269	1062	3120
1270	1063	3118
1271	1063	3117
