,ID,CT_CS,CT_Temp,CT_RT,log_CT_CS,LMP,LMP_Model,LMP_Model_2,Prediction,C,diff
957,9Cr-055,206.8428,600.0,10092.7,5.331959084469852,20.43918354043017,20.85524218844985,20.531740601535788,5044.917547241068,25.539169311523438,5047.782452758933
958,9Cr-055,174.4374,600.0,28654.6,5.161565938025148,21.034667452517883,21.48134314754545,21.157841560631386,13610.676166507166,25.539169311523438,15043.923833492832
959,9Cr-055,174.0,600.0,28563.0,5.159055299214529,21.043441543800196,21.479422058686342,21.15592047177228,13811.174108073454,25.539169311523438,14751.825891926546
960,9Cr-055,230.9745,621.1,598.2,5.442307314818023,20.05354246700232,19.833644967689448,19.49876690830224,852.3271119862372,25.539169311523438,-254.1271119862372
961,9Cr-055,217.1849,621.1,1134.6,5.3807490644644345,20.268674052436864,20.231217474209917,19.896339414822712,1205.1294707227653,25.539169311523438,-70.52947072276538
962,9Cr-055,196.5007,621.1,1650.0,5.280665993643938,20.618440811191338,20.46381639448546,20.12893833509825,2116.423886638939,25.539169311523438,-466.42388663893917
963,9Cr-055,186.1585,621.1,4244.9,5.2265984613767005,20.80739410129254,21.050720475914687,20.71584241652748,2868.9652881245297,25.539169311523438,1375.93471187547
964,9Cr-055,175.8164,621.1,6646.8,5.169440268727114,21.007148521449835,21.329232444476293,20.994354385089085,3957.3134813449788,25.539169311523438,2689.4865186550214
965,9Cr-055,162.0269,621.1,11279.0,5.087762370830427,21.292593536026192,21.65767450559946,21.32279644621225,6266.043799430516,25.539169311523438,5012.956200569484
966,9Cr-055,151.6847,621.1,14899.7,5.021804024313567,21.523102421144074,21.83058780703211,21.495709747644906,9081.825787622802,25.539169311523438,5817.874212377199
967,9Cr-055,141.3426,621.1,21779.4,4.951186730452226,21.769893229853306,22.066371956916733,21.731493897529525,13512.564757261995,25.539169311523438,8266.835242738007
968,9Cr-055,169.0,625.0,4467.0,5.1298987149230735,21.14533693829968,21.21477602054722,20.87779520084507,3997.281522799625,25.539169311523438,469.7184772003752
969,9Cr-055,168.9216,625.0,5517.9,5.129434701960264,21.14695855431017,21.346826214767685,21.009845395065536,4007.6662781876594,25.539169311523438,1510.2337218123403
970,9Cr-055,154.4425,625.0,9583.5,5.039821858781207,21.460134333635807,21.691854662646218,21.35487384294407,6614.672868190962,25.539169311523438,2968.8271318090383
971,9Cr-055,154.0,625.0,9983.0,5.0369526024136295,21.470161708810206,21.717380148037414,21.380399328335265,6721.653249786635,25.539169311523438,3261.3467502133653
972,9Cr-055,117.0,625.0,22594.0,4.762173934797756,22.430448430220384,22.227880609256445,21.890899789554297,31242.923353403614,25.539169311523438,-8648.923353403614
973,9Cr-055,117.0,625.0,25747.0,4.762173934797756,22.430448430220384,22.309526691233582,21.972545871531434,31242.923353403614,25.539169311523438,-5495.923353403614
974,9Cr-055,206.8428,635.0,342.8,5.331959084469852,20.43918354043017,19.923960976386887,19.581588463569503,771.64245637134,25.539169311523438,-428.84245637134
975,9Cr-055,189.6059,635.0,1142.5,5.244947707480222,20.743267808178217,20.688391080775293,20.34601856795791,1245.6268372428183,25.539169311523438,-103.12683724281828
976,9Cr-055,175.8164,635.0,1909.5,5.169440268727114,21.007148521449835,21.01454142155002,20.672168908732637,1887.3978195179436,25.539169311523438,22.102180482056383
977,9Cr-055,155.1321,635.0,4517.7,5.044277012018071,21.444564622448514,21.561379029355543,21.21900651653816,3758.58786433386,25.539169311523438,759.1121356661397
978,9Cr-055,141.3426,635.0,8406.5,4.951186730452226,21.769893229853306,21.95571542721794,21.613342914400555,6273.734770322596,25.539169311523438,2132.765229677404
979,9Cr-055,129.6215,635.0,10967.7,4.8646186652208385,22.072428227424815,22.124593279359633,21.782220766542252,10102.722091068279,25.539169311523438,864.9779089317217
980,9Cr-055,127.5531,635.0,12906.2,4.848532748486912,22.128644717501455,22.227941578170277,21.885569065352897,11037.900019542469,25.539169311523438,1868.299980457532
981,9Cr-055,110.3162,635.0,27913.2,4.703350787641614,22.636021474211436,22.717775421436837,22.375402908619456,24541.19960232714,25.539169311523438,3372.000397672862
982,9Cr-055,110.3162,635.0,29659.1,4.703350787641614,22.636021474211436,22.756300425114496,22.413927912297112,24541.19960232714,25.539169311523438,5117.90039767286
983,9Cr-055,155.1321,648.9,1127.2,5.044277012018071,21.444564622448514,21.13250649947082,20.782639533223264,1823.2852163511502,25.539169311523438,-696.0852163511502
984,9Cr-055,141.3426,648.9,1985.5,4.951186730452226,21.769893229853306,21.499870910463276,21.15000394421572,3010.162105395611,25.539169311523438,-1024.662105395611
985,9Cr-055,127.5531,648.9,3891.6,4.848532748486912,22.128644717501455,21.936547914033973,21.586680947786416,5232.320706653783,25.539169311523438,-1340.7207066537835
986,9Cr-055,117.2109,648.9,5377.3,4.763974876231332,22.424154564107322,22.146380114902513,21.796513148654952,8250.354108219843,25.539169311523438,-2873.0541082198424
987,9Cr-055,113.7635,648.9,7388.3,4.7341217321076705,22.528484271151292,22.352542963480232,22.00267599723267,9689.428553303944,25.539169311523438,-2301.1285533039436
988,9Cr-055,141.3426,650.0,2387.8,4.951186730452226,21.769893229853306,21.656243069782573,21.305783017292338,2844.0208411841763,25.539169311523438,-456.22084118417615
989,9Cr-055,141.0,650.0,1367.0,4.948759890378168,21.778374464289456,21.293703046360804,20.94324299387057,2881.3729318850765,25.539169311523438,-1514.3729318850765
990,9Cr-055,128.0,650.0,2584.0,4.852030263919617,22.116421724875806,21.707571064676856,21.35711101218662,4846.90133909677,25.539169311523438,-2262.9013390967702
991,9Cr-055,127.5531,650.0,4968.3,4.848532748486912,22.128644717501455,22.132501507861544,21.78204145537131,4938.907760551819,25.539169311523438,29.3922394481815
992,9Cr-055,114.0,650.0,6198.0,4.736198448394496,22.521226636882673,22.276248312416236,21.925788259926,9035.094554206795,25.539169311523438,-2837.094554206795
993,9Cr-055,114.0,650.0,4651.0,4.736198448394496,22.521226636882673,22.089604446485897,21.739144393995662,9035.094554206795,25.539169311523438,-4384.094554206795
1023,9Cr-058,280.0,550.0,380.6,5.634789603169249,19.380862206871203,18.515783733035455,17.017961925174127,1834.6681643893612,27.723312377929688,-1454.0681643893613
1024,9Cr-058,260.0,550.0,1479.6,5.560681631015528,19.639852114011077,19.262561690838396,17.764739882977068,2938.0743053428596,27.723312377929688,-1458.4743053428597
1025,9Cr-058,250.0,550.0,3023.9,5.521460917862246,19.776919268357954,19.655688275244596,18.15786646738327,3769.59427560738,27.723312377929688,-745.69427560738
1026,9Cr-058,230.0,550.0,17654.8,5.438079308923196,20.068318351731925,20.62614144689581,19.128319639034483,6403.1105241294235,27.723312377929688,11251.689475870575
1027,9Cr-058,210.0,600.0,200.5,5.3471075307174685,20.386243288889546,19.814475974805788,18.180488548047975,519.9640997342372,27.723312377929688,-319.46409973423715
1028,9Cr-058,190.0,600.0,847.4,5.247024072160486,20.73601140269171,20.679291129673288,19.045303702915476,931.4165753495382,27.723312377929688,-84.01657534953824
1029,9Cr-058,180.0,600.0,3475.7,5.19295685089021,20.924963605931787,21.52611813269485,19.89213070593704,1276.1805685425907,27.723312377929688,2199.519431457409
1030,9Cr-058,160.0,600.0,8368.7,5.075173815233827,21.33658757270319,22.05333972764604,20.419352300888228,2534.285215286708,27.723312377929688,5834.414784713293
1031,9Cr-058,140.0,600.0,22951.0,4.941642422609304,21.803248337679292,22.658657499272312,21.0246700725145,5516.146797179597,27.723312377929688,17434.853202820403
1032,9Cr-058,130.0,600.0,29188.0,4.867534450455582,22.06223824481917,22.80289519368912,21.16890776693131,8493.739967778572,27.723312377929688,20694.260032221428
1033,9Cr-058,120.0,600.0,42092.6,4.787491742782046,22.341968654721533,23.022563766107375,21.388576339349562,13538.625761638474,27.723312377929688,28553.974238361523
1034,9Cr-058,110.0,600.0,49753.3,4.700480365792417,22.64605292246958,23.122886669984922,21.48889924322711,22473.883024297804,27.723312377929688,27279.4169757022
1035,9Cr-058,160.0,625.0,627.5,5.075173815233827,21.33658757270319,21.353160030584768,19.651089794378713,611.0799113310156,27.723312377929688,16.420088668984363
1036,9Cr-058,130.0,625.0,4414.4,4.867534450455582,22.06223824481917,22.57246223837044,20.870392002164387,1951.3345728153197,27.723312377929688,2463.0654271846797
1037,9Cr-058,110.0,625.0,12997.3,4.700480365792417,22.64605292246958,23.247380812809144,21.54531057660309,4966.011580494704,27.723312377929688,8031.288419505296
1038,9Cr-058,90.0,625.0,31017.2,4.499809670330265,23.34734973673988,23.791005966400355,22.0889357301943,15251.714483351312,27.723312377929688,15765.485516648689
1039,9Cr-058,70.0,625.0,57095.4,4.248495242049359,24.22563446848738,24.172369506192695,22.47029926998664,62174.658223628365,27.723312377929688,-5079.258223628363
1040,9Cr-058,140.0,650.0,156.9,4.941642422609304,21.803248337679292,21.30629867448464,19.53614562883034,337.0214584042864,27.723312377929688,-180.12145840428641
1041,9Cr-058,120.0,650.0,985.2,4.787491742782046,22.341968654721533,22.500502078714447,20.73034903306015,771.9710820762012,27.723312377929688,213.2289179237988
1042,9Cr-058,110.0,650.0,2171.4,4.700480365792417,22.64605292246958,23.01418585552284,21.244032809868543,1232.4619598904387,27.723312377929688,938.9380401095614
1043,9Cr-058,90.0,650.0,7284.6,4.499809670330265,23.34734973673988,23.800939622009988,22.03078657635569,3625.2814913303487,27.723312377929688,3659.3185086696517
1044,9Cr-058,80.0,650.0,14461.6,4.382026634673881,23.75897370351128,24.24666693643372,22.476513890779422,6829.1456592094355,27.723312377929688,7632.454340790565
1045,9Cr-058,70.0,650.0,25632.1,4.248495242049359,24.22563446848738,24.61869353395624,22.848540488301943,14001.146479905297,27.723312377929688,11630.953520094701
1046,9Cr-058,60.0,650.0,40713.3,4.0943445622221,24.764354785529626,24.91945461024875,23.149301564594452,32070.59944958811,27.723312377929688,8642.700550411893
1047,9Cr-058,50.0,650.0,70519.1,3.912023005428146,25.401525682146755,25.276518313815036,23.50636526816074,85473.17835814126,27.723312377929688,-14954.078358141254
1048,9Cr-058,90.0,675.0,1293.8,4.499809670330265,23.34734973673988,23.549839615039215,21.711603759936676,958.4849864000647,27.723312377929688,335.31501359993524
1049,9Cr-058,70.0,675.0,4913.0,4.248495242049359,24.22563446848738,24.45049287681638,22.61225702171384,3521.056847422155,27.723312377929688,1391.943152577845
1050,9Cr-058,60.0,675.0,12624.4,4.0943445622221,24.764354785529626,25.08752189667922,23.24928604157668,7821.414016125884,27.723312377929688,4802.985983874116
1051,9Cr-058,50.0,675.0,27072.4,3.912023005428146,25.401525682146755,25.602468130557135,23.764232275454596,20102.058898188498,27.723312377929688,6970.341101811504
1052,9Cr-058,40.0,675.0,50872.3,3.6888794541139363,26.181359834319373,26.028260703908902,24.190024848806363,63824.17886524536,27.723312377929688,-12951.878865245359
1053,9Cr-058,70.0,700.0,522.2,4.248495242049359,24.22563446848738,23.7869541239363,21.88063545938552,977.244486462435,27.723312377929688,-455.044486462435
1054,9Cr-058,60.0,700.0,1786.9,4.0943445622221,24.764354785529626,24.648084952270015,22.741766287719233,2109.7765400750623,27.723312377929688,-322.87654007506217
1055,9Cr-058,50.0,700.0,4427.2,3.912023005428146,25.401525682146755,25.283184490873644,23.376865826322863,5242.645171723379,27.723312377929688,-815.4451717233787
1056,9Cr-058,40.0,700.0,15386.5,3.6888794541139363,26.181359834319373,26.15519071094707,24.24887204639629,15972.60334320891,27.723312377929688,-586.1033432089098
1057,9Cr-058,35.0,700.0,22002.6,3.5553480614894135,26.648020599295478,26.405559799573783,24.499241135023002,31110.120965715727,27.723312377929688,-9107.520965715728
1058,9Cr-058,30.0,700.0,37023.0,3.4011973816621555,27.186740916337715,26.76982489863569,24.86350623408491,67163.74897131379,27.723312377929688,-30140.74897131379
1059,9Cr-058,50.0,750.0,92.4,3.912023005428146,25.401525682146755,24.187079517432995,22.14459523398573,466.56088750018023,27.723312377929688,-374.16088750018025
1060,9Cr-058,40.0,750.0,391.5,3.6888794541139363,26.181359834319373,25.269973420020406,23.22748913657314,1319.7101407985513,27.723312377929688,-928.2101407985513
1061,9Cr-058,30.0,750.0,1729.5,3.4011973816621555,27.186740916337715,26.38417500473018,24.341690721282916,5042.591979529467,27.723312377929688,-3313.0919795294667
1062,9Cr-058,20.0,750.0,7114.5,2.995732273553991,28.603745965127466,27.444901958936573,25.402417675489307,33356.75486705381,27.723312377929688,-26242.25486705381
1063,9Cr-059,340.0,550.0,3.1,5.8289456176102075,18.702332668289202,16.19424686932792,14.372271161320107,296.35501469003526,28.31268310546875,-293.25501469003524
1064,9Cr-059,320.0,550.0,12.2,5.768320995793772,18.9142014418951,16.94776548146438,15.125789773456567,435.6216370308733,28.31268310546875,-423.4216370308733
1065,9Cr-059,300.0,550.0,28.7,5.703782474656201,19.139748371740826,17.41826912552888,15.596293417521068,656.4584414927594,28.31268310546875,-627.7584414927594
1066,9Cr-059,280.0,550.0,71.8,5.634789603169249,19.380862206871203,17.922612169837613,16.1006364618298,1017.646797615916,28.31268310546875,-945.846797615916
1067,9Cr-059,260.0,550.0,215.1,5.560681631015528,19.639852114011077,18.52608237795834,16.704106669950527,1629.6799421408796,28.31268310546875,-1414.5799421408797
1068,9Cr-059,230.0,550.0,2290.0,5.438079308923196,20.068318351731925,19.826944611109372,18.00496890310156,3551.6531251469414,28.31268310546875,-1261.6531251469414
1069,9Cr-059,220.0,600.0,26.8,5.393627546352362,20.223666791661486,18.960650995791337,16.973041132510087,219.9561512456179,28.31268310546875,-193.15615124561788
1070,9Cr-059,190.0,600.0,250.9,5.247024072160486,20.73601140269171,20.302642535304674,18.315032672023424,516.634622842719,28.31268310546875,-265.734622842719
1071,9Cr-059,180.0,600.0,933.6,5.19295685089021,20.924963605931787,21.09103871186466,19.10342884858341,707.867010484306,28.31268310546875,225.73298951569404
1072,9Cr-059,160.0,600.0,5280.0,5.075173815233827,21.33658757270319,22.130618689301432,20.143008826020182,1405.7077370393356,28.31268310546875,3874.2922629606646
1073,9Cr-059,150.0,600.0,12298.7,5.0106352940962555,21.562134502548915,22.63795917011199,20.65034930683074,2047.157924877779,28.31268310546875,10251.542075122223
1074,9Cr-059,140.0,600.0,21352.8,4.941642422609304,21.803248337679292,22.96897275784045,20.9813628945592,3059.6754401074295,28.31268310546875,18293.12455989257
1075,9Cr-059,130.0,600.0,26779.2,4.867534450455582,22.06223824481917,23.104838310736874,21.117228447455624,4711.275556944688,28.31268310546875,22067.92444305531
1076,9Cr-059,120.0,600.0,39599.4,4.787491742782046,22.341968654721533,23.33955141064883,21.35194154736758,7509.553726320508,28.31268310546875,32089.846273679494
1077,9Cr-059,110.0,600.0,43848.0,4.700480365792417,22.64605292246958,23.400700495316823,21.413090632035573,12465.728426308315,28.31268310546875,31382.271573691687
1078,9Cr-059,160.0,625.0,389.6,5.075173815233827,21.33658757270319,21.423627298273207,19.353200357355238,338.95149374895425,28.31268310546875,50.648506251045774
1079,9Cr-059,140.0,625.0,1991.5,4.941642422609304,21.803248337679292,22.443329067556533,20.372902126638564,715.1656790612625,28.31268310546875,1276.3343209387376
1080,9Cr-059,120.0,625.0,8449.0,4.787491742782046,22.341968654721533,23.3465540472635,21.27612710634553,1693.3544835057282,28.31268310546875,6755.645516494272
1081,9Cr-059,110.0,625.0,11846.7,4.700480365792417,22.64605292246958,23.557804832647705,21.487377891729736,2754.5285190556574,28.31268310546875,9092.171480944344
1082,9Cr-059,100.0,625.0,15088.7,4.605170185988092,22.979139551338662,23.708990314844677,21.638563373926708,4693.529685993576,28.31268310546875,10395.170314006424
1083,9Cr-059,100.0,625.0,14918.0,4.605170185988092,22.979139551338662,23.70187932623991,21.631452385321943,4693.529685993576,28.31268310546875,10224.470314006423
1084,9Cr-059,90.0,625.0,21823.0,4.499809670330265,23.34734973673988,23.939626777467346,21.869199836549377,8459.763298558464,28.31268310546875,13363.236701441536
1085,9Cr-059,80.0,625.0,32708.0,4.382026634673881,23.75897370351128,24.192536300469136,22.122109359551168,16344.959153748756,28.31268310546875,16363.040846251244
1086,9Cr-059,70.0,625.0,42252.4,4.248495242049359,24.22563446848738,24.352562213359043,22.282135272441074,34486.80424189867,28.31268310546875,7765.595758101328
1087,9Cr-059,150.0,650.0,53.2,5.0106352940962555,21.562134502548915,20.986381976180628,18.83313795762594,129.00246514590603,28.31268310546875,-75.80246514590603
1088,9Cr-059,140.0,650.0,122.0,4.941642422609304,21.803248337679292,21.525857697631302,19.37261367907662,186.9377877318317,28.31268310546875,-64.93778773183169
1089,9Cr-059,120.0,650.0,803.5,4.787491742782046,22.341968654721533,22.751079188920105,20.597835170365418,428.19399975167255,28.31268310546875,375.30600024832745
1090,9Cr-059,110.0,650.0,1669.8,4.700480365792417,22.64605292246958,23.226542458098624,21.073298439543937,683.6173380069433,28.31268310546875,986.1826619930566
1091,9Cr-059,90.0,650.0,6472.8,4.499809670330265,23.34734973673988,24.107230657875547,21.95398663932086,2010.8574246375986,28.31268310546875,4461.942575362402
1092,9Cr-059,80.0,650.0,11282.8,4.382026634673881,23.75897370351128,24.46841658733416,22.315172568779474,3787.96468235453,28.31268310546875,7494.835317645469
1093,9Cr-059,70.0,650.0,16376.9,4.248495242049359,24.22563446848738,24.710601623354098,22.55735760479941,7766.102968799954,28.31268310546875,8610.797031200045
1094,9Cr-059,70.0,650.0,13181.4,4.248495242049359,24.22563446848738,24.56950933413076,22.416265315576073,7766.102968799954,28.31268310546875,5415.297031200045
1095,9Cr-059,60.0,650.0,27732.8,4.0943445622221,24.764354785529626,25.05298523822627,22.899741219671583,17788.798792591806,28.31268310546875,9944.001207408193
1096,9Cr-059,50.0,650.0,51410.0,3.912023005428146,25.401525682146755,25.454176208836895,23.300932190282207,47409.93926123246,28.31268310546875,4000.060738767541
1097,9Cr-059,70.0,675.0,4107.5,4.248495242049359,24.22563446848738,24.727445744881617,22.49138464869021,1953.0464933942726,28.31268310546875,2154.4535066057274
1098,9Cr-059,60.0,675.0,8864.8,4.0943445622221,24.764354785529626,25.246705565086334,23.010644468894927,4338.352341219106,28.31268310546875,4526.447658780893
1099,9Cr-059,50.0,675.0,16966.8,3.912023005428146,25.401525682146755,25.68489539255182,23.448834296360413,11150.133991689312,28.31268310546875,5816.666008310687
1100,9Cr-059,40.0,675.0,38682.3,3.6888794541139363,26.181359834319373,26.241178847977732,24.005117751786326,35401.75411192141,28.31268310546875,3280.5458880785955
1101,9Cr-059,100.0,700.0,22.0,4.605170185988092,22.979139551338662,21.982607891178947,19.663729717350822,91.34642169923663,28.31268310546875,-69.34642169923663
1102,9Cr-059,70.0,700.0,344.5,4.248495242049359,24.22563446848738,23.908344037145728,21.589465863317603,542.0542752303693,28.31268310546875,-197.55427523036929
1103,9Cr-059,60.0,700.0,1404.0,4.0943445622221,24.764354785529626,24.891834583038158,22.572956409210033,1170.2428708175519,28.31268310546875,233.75712918244812
1104,9Cr-059,50.0,700.0,4072.0,3.912023005428146,25.401525682146755,25.63720086458938,23.318322690761256,2907.9705930453965,28.31268310546875,1164.0294069546035
1105,9Cr-059,40.0,700.0,10226.7,3.6888794541139363,26.181359834319373,26.281808232210256,23.96293005838213,8859.623204513307,28.31268310546875,1367.0767954866933
1106,9Cr-059,30.0,700.0,31185.5,3.4011973816621555,27.186740916337715,27.06227413935487,24.743395965526744,37254.13422611253,28.31268310546875,-6068.634226112532
1107,9Cr-059,60.0,750.0,24.3,4.0943445622221,24.764354785529626,23.62736959186144,21.14285726275988,110.65935497589335,28.31268310546875,-86.35935497589335
1108,9Cr-059,40.0,750.0,326.4,3.6888794541139363,26.181359834319373,25.575605046419028,23.091092717317466,732.0118289684773,28.31268310546875,-405.6118289684773
1109,9Cr-059,35.0,750.0,579.0,3.5553480614894135,26.648020599295478,26.005489187281313,23.520976858179747,1363.7738518932538,28.31268310546875,-784.7738518932538
1110,9Cr-059,30.0,750.0,1043.2,3.4011973816621555,27.186740916337715,26.44704847248085,23.962536143379292,2797.0058451195855,28.31268310546875,-1753.8058451195855
1111,9Cr-059,25.0,750.0,2332.6,3.2188758248682006,27.823911812954847,27.050566432294275,24.566054103192712,6541.135010968149,28.31268310546875,-4208.535010968149
1112,9Cr-060,280.0,550.0,416.9,5.634789603169249,19.380862206871203,18.57067094992014,17.068065511687717,1818.7803126409103,27.732009887695312,-1401.8803126409102
1113,9Cr-060,260.0,550.0,2213.2,5.560681631015528,19.639852114011077,19.4888125292956,17.98620709106318,2912.6311816787193,27.732009887695312,-699.4311816787194
1114,9Cr-060,250.0,550.0,4177.1,5.521460917862246,19.776919268357954,19.838160315893237,18.335554877660815,3736.95035875902,27.732009887695312,440.14964124098015
1115,9Cr-060,230.0,550.0,19802.5,5.438079308923196,20.068318351731925,20.694065347468566,19.191459909236144,6347.660894212194,27.732009887695312,13454.839105787807
1116,9Cr-060,210.0,550.0,18864.7,5.3471075307174685,20.386243288889546,20.66738168962632,19.1647762513939,11315.027644017244,27.732009887695312,7549.672355982757
1117,9Cr-060,240.0,575.0,490.8,5.480638923341991,19.91958252391344,19.508626795305943,17.93772110988114,1002.99151449981,27.732009887695312,-512.19151449981
1118,9Cr-060,220.0,575.0,1556.3,5.393627546352362,20.223666791661486,20.17219391614611,18.601288230721305,1702.0429308571004,27.732009887695312,-145.74293085710042
1119,9Cr-060,200.0,575.0,8090.1,5.298317366548036,20.556753420530573,21.11998359870126,19.549077913276456,3037.729457230933,27.732009887695312,5052.3705427690675
1120,9Cr-060,190.0,575.0,15541.4,5.247024072160486,20.73601140269171,21.495381743648277,19.924476058223473,4148.983480342047,27.732009887695312,11392.416519657952
1121,9Cr-060,180.0,575.0,25137.6,5.19295685089021,20.924963605931787,21.771874692435972,20.200969007011167,5763.102090503836,27.732009887695312,19374.497909496164
1122,9Cr-060,170.0,575.0,39310.5,5.135798437050262,21.124718799097295,22.028972674628086,20.45806698920328,8156.998113600429,27.732009887695312,31153.501886399572
1123,9Cr-060,160.0,575.0,53010.3,5.075173815233827,21.33658757270319,22.20089455555816,20.629988870133356,11791.0840326402,27.732009887695312,41219.21596735981
1124,9Cr-060,210.0,600.0,186.5,5.3471075307174685,20.386243288889546,19.77626467606751,18.13705874345032,515.4613167833792,27.732009887695312,-328.9613167833792
1125,9Cr-060,190.0,600.0,1334.7,5.247024072160486,20.73601140269171,20.95708302850525,19.31787709588806,923.3506979595915,27.732009887695312,411.3493020404086
1126,9Cr-060,180.0,600.0,2745.0,5.19295685089021,20.924963605931787,21.389727744983364,19.750521812366177,1265.1291053566,27.732009887695312,1479.8708946434
1127,9Cr-060,160.0,600.0,7599.1,5.075173815233827,21.33658757270319,22.000676991542864,20.361471058925677,2512.3388227072264,27.732009887695312,5086.761177292774
1128,9Cr-060,140.0,600.0,22002.9,4.941642422609304,21.803248337679292,22.638563657718198,20.99935772510101,5468.378092060407,27.732009887695312,16534.521907939594
1129,9Cr-060,130.0,600.0,26810.7,4.867534450455582,22.06223824481917,22.75713973694702,21.117933804329834,8420.185913690064,27.732009887695312,18390.514086309937
1130,9Cr-060,120.0,600.0,33459.9,4.787491742782046,22.341968654721533,22.890067724153102,21.250861791535915,13421.384026509624,27.732009887695312,20038.51597349038
1131,9Cr-060,110.0,600.0,42005.1,4.700480365792417,22.64605292246958,23.026533723696236,21.38732779107905,22279.26378544438,27.732009887695312,19725.83621455562
1132,9Cr-060,90.0,600.0,68911.8,4.499809670330265,23.34734973673988,23.323555555639704,21.684349623022516,71699.54448776967,27.732009887695312,-2787.744487769669
1133,9Cr-060,160.0,625.0,557.0,5.075173815233827,21.33658757270319,21.284109454764124,19.576603274954554,605.7880840534027,27.732009887695312,-48.78808405340271
1134,9Cr-060,130.0,625.0,4782.3,4.867534450455582,22.06223824481917,22.62792923062689,20.92042305081732,1934.4364137878342,27.732009887695312,2847.863586212166
1135,9Cr-060,110.0,625.0,10338.2,4.700480365792417,22.64605292246958,23.109756837103703,21.402250657294132,4923.006934039604,27.732009887695312,5415.193065960397
1136,9Cr-060,90.0,625.0,24181.7,4.499809670330265,23.34734973673988,23.640850822144245,21.933344642334674,15119.63774962664,27.732009887695312,9062.062250373361
1137,9Cr-060,70.0,625.0,55595.4,4.248495242049359,24.22563446848738,24.161166019186506,22.453659839376936,61636.23837662765,27.732009887695312,-6040.838376627646
1138,9Cr-060,140.0,650.0,288.5,4.941642422609304,21.803248337679292,21.707858232868254,19.9320518058663,334.1029213788422,27.732009887695312,-45.60292137884221
1139,9Cr-060,120.0,650.0,1004.4,4.787491742782046,22.341968654721533,22.518701084736183,20.74289465773423,765.2859701065389,27.732009887695312,239.11402989346107
1140,9Cr-060,110.0,650.0,1933.6,4.700480365792417,22.64605292246958,22.94444666610498,21.168640239103027,1221.789090930039,27.732009887695312,711.8109090699609
1141,9Cr-060,90.0,650.0,5720.9,4.499809670330265,23.34734973673988,23.649529346527135,21.873722919525182,3593.887293731771,27.732009887695312,2127.0127062682286
1142,9Cr-060,80.0,650.0,10713.0,4.382026634673881,23.75897370351128,24.057295030572615,22.28148860357066,6770.006651999262,27.732009887695312,3942.9933480007376
1143,9Cr-060,70.0,650.0,18158.3,4.248495242049359,24.22563446848738,24.400280400037026,22.624473973035073,13879.899409781792,27.732009887695312,4278.400590218207
1144,9Cr-060,60.0,650.0,34222.8,4.0943445622221,24.764354785529626,24.81222721593796,23.036420788936006,31792.87460570137,27.732009887695312,2429.9253942986325
1145,9Cr-060,50.0,650.0,62361.1,3.912023005428146,25.401525682146755,25.20225945264557,23.426453025643617,84732.99808326576,27.732009887695312,-22371.89808326576
1146,9Cr-060,110.0,675.0,192.3,4.700480365792417,22.64605292246958,22.268969914695784,20.424863240501445,336.1972850676796,27.732009887695312,-143.8972850676796
1147,9Cr-060,90.0,675.0,1098.2,4.499809670330265,23.34734973673988,23.445070408714557,21.60096373452022,950.1847020965494,27.732009887695312,148.0152979034507
1148,9Cr-060,70.0,675.0,4516.2,4.248495242049359,24.22563446848738,24.3995193668006,22.555412692606264,3490.565213961926,27.732009887695312,1025.6347860380738
1149,9Cr-060,60.0,675.0,9343.4,4.0943445622221,24.764354785529626,24.890243880401677,23.04613720620734,7753.68216752054,27.732009887695312,1589.7178324794595
1150,9Cr-060,50.0,675.0,15262.9,3.912023005428146,25.401525682146755,25.221503394313014,23.37739672011868,19927.979172049385,27.732009887695312,-4665.079172049385
1151,9Cr-060,40.0,675.0,42778.0,3.6888794541139363,26.181359834319373,25.917157654933984,24.073050980739648,63271.474506244755,27.732009887695312,-20493.474506244755
1152,9Cr-060,90.0,700.0,56.7,4.499809670330265,23.34734973673988,22.238848868900316,20.326441947513597,276.261223227877,27.732009887695312,-219.561223227877
1153,9Cr-060,70.0,700.0,566.8,4.248495242049359,24.22563446848738,23.850411476858287,21.93800455547157,968.7817487182098,27.732009887695312,-401.9817487182098
1154,9Cr-060,60.0,700.0,1431.8,4.0943445622221,24.764354785529626,24.49908829246018,22.58668137107346,2091.506305957696,27.732009887695312,-659.706305957696
1155,9Cr-060,50.0,700.0,3962.3,3.912023005428146,25.401525682146755,25.211612881994643,23.299205960607924,5197.244934844141,27.732009887695312,-1234.9449348441412
1156,9Cr-060,40.0,700.0,11092.7,3.6888794541139363,26.181359834319373,25.932236680690494,24.019829759303775,15834.283859130339,27.732009887695312,-4741.583859130338
1157,9Cr-060,30.0,700.0,24738.6,3.4011973816621555,27.186740916337715,26.493690960463994,24.581284039077275,66582.12461698182,27.732009887695312,-41843.52461698182
1158,9Cr-060,40.0,750.0,239.4,3.6888794541139363,26.181359834319373,24.907609260614393,22.858601844842905,1308.2817204035675,27.732009887695312,-1068.8817204035674
1159,9Cr-060,30.0,750.0,1017.7,3.4011973816621555,27.186740916337715,25.992982759419903,23.943975343648415,4998.924162452934,27.732009887695312,-3981.2241624529343
